"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"216338_s_at",-0.16686395514532,8.53527903483178,-2.35801124186056,0.0201650897407878,0.0423118894110356,-4.68979109344136
"209316_s_at",-0.199816116742436,8.97595472424299,-2.35799943864734,0.020165698763416,0.0423118894110356,-4.68981771272379
"208417_at",-0.108428566535186,6.89149671571963,-2.35791848674293,0.0201698761612854,0.0423166698523607,-4.69000027685546
"209952_s_at",-0.107393133804363,5.92966510138318,-2.35685851453214,0.0202246450706095,0.0424275810683856,-4.6923902227377
"218529_at",-0.131945389993667,8.2543124232243,-2.35629843844715,0.0202536373666782,0.042484401905459,-4.6936526488308
"216885_s_at",0.116233739883533,8.6874277228972,2.35626039704119,0.0202556079098227,0.0424845360555891,-4.6937383853337
"213957_s_at",-0.111174425343068,6.89453124973832,-2.35610886977003,0.0202634586989524,0.0424970023707064,-4.69407988025175
"205387_s_at",-0.115126662095356,5.43508420571963,-2.35585264382963,0.0202767401612906,0.0425208546032411,-4.69465728803221
"212928_at",0.227346322293104,8.71181245792523,2.35569651796247,0.0202848367147603,0.0425338304803805,-4.69500909149211
"213401_s_at",-0.103066476102745,6.20785367292523,-2.3555666738994,0.0202915724943447,0.0425439508742456,-4.69530165729069
"202785_at",-0.15865290758128,8.46084325647664,-2.35552753744549,0.020293603121679,0.0425442053213259,-4.69538983704312
"203733_at",0.152496940670303,7.92399943857944,2.35493111955382,0.0203245710064977,0.0426051190722284,-4.6967334840738
"205105_at",-0.222658220486629,9.22878767454206,-2.35372531333292,0.0203873079393493,0.0427312986915333,-4.69944906085621
"204945_at",-0.0817277017466571,6.65025005284112,-2.35370051964876,0.0203885997257273,0.0427312986915333,-4.69950488514425
"220243_at",0.135179148747361,8.21837161805608,2.35340855427463,0.0204038169848311,0.0427591699306866,-4.70016222066895
"202185_at",-0.150032956879661,9.51041842846729,-2.35325933846574,0.0204115980025685,0.0427699752538729,-4.70049813911752
"203553_s_at",-0.285774622668543,6.97668030770093,-2.35323606484968,0.0204128118666669,0.0427699752538729,-4.70055053154488
"218963_s_at",-0.431044568134413,6.2423293038972,-2.3529804894883,0.0204261459144166,0.0427938895647748,-4.70112583954768
"212654_at",-0.124240061330753,5.47700848295327,-2.35274486384754,0.0204384459554045,0.0428156332823426,-4.70165619015341
"221878_at",0.128727200161155,7.74792439098131,2.35266902520354,0.020442406248798,0.042819903970856,-4.70182687899695
"205088_at",0.109087318906756,7.97839875761682,2.35206944442308,0.0204737402491034,0.0428815070937844,-4.70317617120489
"209148_at",0.104452887263195,8.79826270885047,2.35190892597636,0.0204821361221013,0.0428950600760135,-4.70353734807057
"200971_s_at",-0.135733006150598,11.3706010364486,-2.35133589939256,0.0205121329566192,0.0429538444387131,-4.70482651338987
"219816_s_at",0.132783728092893,9.48270350882243,2.35043612806295,0.0205593126304989,0.0430424082674342,-4.70685019981546
"202145_at",-0.304234862008796,9.79529801949533,-2.35042210390893,0.0205600487482856,0.0430424082674342,-4.70688173617383
"207834_at",0.112790149048558,8.47893115451402,2.35041883167513,0.020560220508844,0.0430424082674342,-4.7068890944783
"215030_at",0.15628975381316,6.63443504631776,2.35009298449269,0.0205773306818219,0.0430708252006785,-4.70762178394514
"202481_at",0.189147739319142,10.013301042486,2.35008670904499,0.0205776603278923,0.0430708252006785,-4.70763589381443
"221183_at",-0.0964084854176631,7.68368725471028,-2.35000681680701,0.0205818574345316,0.0430755639347861,-4.7078155224934
"202578_s_at",-0.135673663636876,7.53837538723364,-2.34980970398202,0.0205922159148755,0.0430931956453016,-4.70825868485128
"204907_s_at",-0.163256254723082,6.92236241328972,-2.34957810882983,0.0206043923651936,0.0431146281410094,-4.70877932982727
"215694_at",-0.0666947791917662,4.39811224386916,-2.34858184993964,0.0206568447313743,0.0432203259295037,-4.71101847356054
"205610_at",0.0998922118789582,6.06906302150467,2.34852318414976,0.0206599371227283,0.043222737668365,-4.71115030124848
"206426_at",0.0620816315816324,5.0440888495514,2.34744801574262,0.0207166839224729,0.0433373890203213,-4.71356578178809
"202271_at",-0.18544901371147,8.68270743552336,-2.3473254450494,0.0207231618765238,0.0433468709372552,-4.71384108651174
"203975_s_at",-0.0993295629778325,7.35769299815888,-2.34664132098972,0.0207593512455677,0.0434184929420861,-4.71537745183539
"209928_s_at",-0.174790150982407,5.80534316637383,-2.34660167697043,0.0207614500793012,0.0434188073314939,-4.71546646963169
"211755_s_at",-0.168186313363828,11.398310106729,-2.34631161061461,0.0207768124797351,0.0434468574029595,-4.71611775146898
"200676_s_at",0.156935661536242,7.87069439943925,2.34587898922309,0.0207997434993102,0.0434907276339617,-4.71708897500705
"205266_at",-0.240281515982055,8.03888606384112,-2.34565631324854,0.0208115551161837,0.043511341964151,-4.71758881361104
"220166_at",-0.0975433420594644,6.52455766517757,-2.34550081872521,0.0208198066768859,0.043524510008542,-4.71793782525401
"221709_s_at",-0.129984903625264,6.67498021571963,-2.34522888394212,0.0208342442721667,0.0435506064837421,-4.71854813997055
"204832_s_at",0.161992543240324,8.24128204219626,2.3441419656643,0.0208920394638181,0.043667321580739,-4.72098691832878
"200798_x_at",0.30404494903378,10.3184159159252,2.34353498530406,0.0209243763095317,0.0437308082259702,-4.72234838923776
"207813_s_at",-0.167208175132301,6.5614505226729,-2.34303812638732,0.0209508793494234,0.0437820917699711,-4.72346261817505
"222052_at",0.187449866525334,8.01342211529906,2.34241839037896,0.0209839783634939,0.0438471483377471,-4.72485210553122
"200002_at",-0.153383975453905,11.9411391460748,-2.34234081464579,0.0209881247991002,0.0438517004124097,-4.72502601185252
"210302_s_at",0.106257196604856,5.77711361699065,2.34219236817375,0.0209960613051784,0.0438641697040399,-4.72535877899091
"204666_s_at",-0.0650835464331451,4.98069122236449,-2.34200666648441,0.0210059933480298,0.0438808052661618,-4.72577503299166
"211865_s_at",-0.0956821160281491,5.47298389328037,-2.34187267911164,0.0210131620872591,0.043891665803374,-4.7260753498148
"216545_at",-0.104562708663618,7.10684196303738,-2.341700074757,0.021022400139954,0.0439068462197577,-4.72646219915138
"215937_at",0.0629079059845178,4.36882356953271,2.34124203178865,0.0210469327058381,0.0439505317090874,-4.72748866261608
"211194_s_at",-0.20039404002639,5.72906609690654,-2.34123589960208,0.0210472613143505,0.0439505317090874,-4.72750240347067
"201743_at",0.321444604691415,9.8844565894486,2.34110933406844,0.021054044656353,0.0439581886567774,-4.72778600118057
"214828_s_at",-0.110348910731175,6.51780571991589,-2.34109387062032,0.0210548735598342,0.0439581886567774,-4.72782064946253
"207485_x_at",0.109121253541872,7.47475275934579,2.34095956326908,0.0210620741907413,0.0439691024163657,-4.72812157746129
"210338_s_at",-0.233375353494019,11.9066163888785,-2.34014788941229,0.0211056368424051,0.0440559162303807,-4.7299398755685
"90265_at",-0.102578224020408,9.8985257294486,-2.33985706196648,0.0211212649486208,0.0440812167918938,-4.73059124367843
"203309_s_at",0.0728990100598174,8.29914667091589,2.33984870941135,0.021121713938296,0.0440812167918938,-4.73060994986959
"212005_at",-0.10734131890957,8.75966581568224,-2.33977520398876,0.0211256655688996,0.0440853348821679,-4.73077456832874
"218920_at",0.1460497865,8.63423010300935,2.33956104435575,0.0211371824528856,0.0441052379995926,-4.73125416111824
"221364_at",-0.0943356615197048,6.47093369782243,-2.33883068059544,0.0211765010136212,0.0441793254305098,-4.73288945205539
"218804_at",0.273621240469036,5.73161594466355,2.33882784625956,0.0211766537236133,0.0441793254305098,-4.73289579725987
"220721_at",-0.11656598329627,5.97351214633645,-2.33844155729203,0.0211974755259334,0.0442186245220346,-4.73376051419697
"212035_s_at",-0.11930132938107,9.06065067419626,-2.33821462234814,0.0212097162345401,0.0442400174908039,-4.73426845322018
"214668_at",0.113608586606967,6.19639113572897,2.33783950511522,0.0212299634778185,0.0442759229611238,-4.73510796480693
"219419_at",-0.131982611622097,8.20468904249533,-2.33782208540125,0.0212309041349732,0.0442759229611238,-4.73514694713309
"205649_s_at",-0.465314914223434,4.49021351638318,-2.33774971734362,0.0212348123734319,0.0442799292641946,-4.73530889159868
"214559_at",-0.0739020433342715,4.55059341826168,-2.33752212679649,0.0212471075469076,0.0443014220518146,-4.73581816176407
"214222_at",0.119134960600985,5.97370723131776,2.33719371719268,0.0212648603710361,0.0443342892634542,-4.73655295167691
"203675_at",-0.223064036389866,7.77699411325234,-2.33711764584394,0.0212689744247172,0.0443387180377934,-4.73672314185457
"216852_x_at",-0.0848201487593245,8.7350223384486,-2.33699354279152,0.0212756876142797,0.044348563808138,-4.73700077993313
"205327_s_at",0.0864709378669953,8.98956464698131,2.33653441698701,0.0213005396824183,0.0443962141748506,-4.73802780085344
"217632_at",-0.0531576311280785,4.78861399815888,-2.33632798774822,0.0213117218630815,0.0444153664679241,-4.73848950406758
"221954_at",0.10232379951513,8.01292662353271,2.33601466356522,0.0213287044003321,0.0444466024644721,-4.73919021991711
"202553_s_at",0.105747695659395,9.25986956586916,2.33561983352585,0.021350121665403,0.0444870732251894,-4.74007309389082
"201305_x_at",0.132529739353977,10.0672009755327,2.33543272639703,0.0213602777838137,0.0445040738528959,-4.74049143443849
"216680_s_at",-0.174579848019353,7.48495176480374,-2.33513570867788,0.0213764085760153,0.0445335183525944,-4.74115545464783
"205731_s_at",-0.160287547701619,5.80047132830841,-2.33507573152265,0.0213796671916947,0.0445361432207659,-4.74128953180565
"220217_x_at",-0.312235722744194,6.09906718247664,-2.33463576120652,0.0214035846074986,0.0445817980752376,-4.74227297727094
"206153_at",-0.253819684048909,5.11728292342991,-2.33434998032577,0.0214191327171808,0.0446100134906944,-4.74291168042149
"214843_s_at",0.204608748321605,9.23012756120561,2.33407989910377,0.0214338358396396,0.0446364639266064,-4.74351523081323
"218967_s_at",-0.299677354520057,8.22658894069159,-2.3338403673393,0.0214468833155359,0.0446594618185297,-4.74405045952315
"202204_s_at",-0.118539027866643,7.85345435923364,-2.33303021124067,0.0214910651060399,0.0447472812332168,-4.74586036833939
"206819_at",-0.0808477529714983,6.60778276381308,-2.33244440672004,0.0215230619349109,0.0448097158829878,-4.74716871625676
"208928_at",0.21525377211682,8.60722856673832,2.33235408613831,0.021527999013411,0.0448122860597105,-4.7473704136791
"213467_at",-0.127916735077058,6.45247424814953,-2.33234824104195,0.0215283185508774,0.0448122860597105,-4.74738346628431
"217665_at",-0.119194224870162,5.16592623550467,-2.33210941773175,0.0215413780317139,0.0448352817747694,-4.74791675407998
"211266_s_at",0.115530626644264,7.37928455504673,2.33197731292239,0.0215486048701885,0.0448461345215662,-4.74821172033443
"203275_at",0.156460719872977,8.94238345328972,2.33176001469562,0.0215604968986404,0.0448666933500564,-4.74869687528778
"219273_at",-0.108775556684377,5.82320470165421,-2.33165847755168,0.0215660556832673,0.0448740702951019,-4.74892356007977
"218786_at",-0.0967246465844476,7.65236242838318,-2.33152490659256,0.0215733701277932,0.0448820177888207,-4.74922174775454
"207222_at",0.2459052704715,8.03023966914019,2.33151516741591,0.0215739035379463,0.0448820177888207,-4.74924348917018
"217811_at",-0.216237505078465,10.1369517631589,-2.3311752668051,0.0215925270294553,0.0449165683156602,-4.75000222060146
"209944_at",-0.13121621621499,9.28508593494393,-2.33100683599697,0.0216017607769219,0.0449315817597452,-4.75037815740875
"220298_s_at",0.0862165002941587,5.44807022394393,2.33081817172221,0.0216121079055082,0.044948908013668,-4.75079922605806
"207213_s_at",-0.124767402226953,6.49259171151402,-2.33057415011938,0.0216254975462277,0.0449725582662241,-4.75134379774926
"207840_at",0.121747255596059,5.95156492980374,2.33029034448715,0.0216410793735245,0.0450007625681455,-4.75197708876178
"216422_at",-0.0933136368427163,5.82651968805607,-2.3302237324284,0.0216447380217121,0.0450041706949529,-4.75212571847644
"215703_at",0.0926848247494721,4.32337931186916,2.32999414645043,0.0216573521487869,0.0450261968586881,-4.75263795812028
"207730_x_at",0.191301183380366,8.35057119911215,2.32979903933285,0.0216680770048533,0.0450442914356887,-4.75307323454701
"64883_at",0.112037310287123,8.37901367254206,2.32960161876962,0.0216789337991275,0.0450626568886155,-4.75351363862987
"216762_at",0.110574848178747,6.77291647486916,2.32945323598056,0.0216870970074859,0.0450728752148331,-4.75384462745442
"202075_s_at",-0.36214218236594,9.49062180741121,-2.3294387304271,0.0216878951691173,0.0450728752148331,-4.7538769831226
"202426_s_at",0.106859252820197,7.13547762114953,2.32904719745751,0.0217094488917526,0.0451134616856218,-4.75475025640987
"211592_s_at",0.0868739611228011,5.65940175498131,2.32892068284618,0.0217164175064852,0.0451237347348947,-4.75503240562281
"202989_at",-0.0587083951520055,4.12220083825234,-2.32868376806171,0.021729472437671,0.045146651219452,-4.75556072881334
"220421_at",0.202524379870514,7.98063600499065,2.32824910470442,0.0217534420971042,0.0451918981085562,-4.75652990760472
"217433_at",0.142244790260732,6.42473333868224,2.32821531656213,0.0217553063326519,0.0451918981085562,-4.75660523894123
"211363_s_at",-0.101080445611893,4.83993709419626,-2.32800126875307,0.0217671195363336,0.045212222653628,-4.75708243982379
"215063_x_at",0.133803830411683,6.5960868095514,2.32728632965401,0.0218066177414832,0.0452900422344552,-4.75867604642745
"200869_at",-0.200235381185785,12.3051274682243,-2.32712620940265,0.0218154725594002,0.0453042101622661,-4.75903289543191
"211372_s_at",-0.162989773663617,6.4395294705514,-2.32701727307752,0.0218214986656153,0.0453125016089746,-4.75927566164171
"221430_s_at",0.162468503106264,7.60731363972897,2.32628662932882,0.0218619541629488,0.0453922777313631,-4.76090364633418
"203374_s_at",-0.132867223923293,8.29786126380374,-2.32620817256262,0.0218663022190628,0.0453970755937181,-4.76107843237052
"210630_s_at",-0.0953424491052079,4.70941740059813,-2.32576357566649,0.0218909560914033,0.045444025953488,-4.76206880490164
"205182_s_at",0.121840131094301,8.26543994795327,2.32532937406344,0.0219150571864327,0.045489820147674,-4.76303585585436
"222351_at",0.147726193329697,6.68617074085047,2.32485417762403,0.0219414605921228,0.0455403843493175,-4.76409402302845
"208441_at",0.0903301163722725,6.30159728619626,2.32472856760316,0.0219484445663393,0.0455506370747637,-4.76437369866034
"211030_s_at",-0.138934935682266,6.30082300759813,-2.3242955301062,0.0219725366825502,0.0455963899140683,-4.76533776880112
"212014_x_at",0.207474560365941,9.45746681766355,2.32418589064666,0.0219786401921707,0.0456048085857287,-4.76558183303781
"220649_at",0.0399555331178748,4.01148653375701,2.32409841436337,0.0219835109743241,0.0456106680671196,-4.76577655319875
"220981_x_at",0.143286223023927,7.10138111664486,2.32395694682915,0.0219913900676178,0.045622767421723,-4.76609144258862
"215504_x_at",0.130761069279733,8.47203329952336,2.32385644194584,0.0219969892422368,0.0456301351037761,-4.76631514360161
"206348_s_at",-0.143631437827586,5.87574795640187,-2.32381827871895,0.0219991156630159,0.0456302982704071,-4.76640008397244
"217653_x_at",0.174715869863477,5.71839501528037,2.32330332070183,0.0220278263955635,0.0456855971307093,-4.76754610904524
"218006_s_at",0.192249038485222,6.85157520939252,2.32315105974818,0.0220363218105449,0.0456966298949145,-4.76788491763886
"214907_at",0.111159558748769,7.18821577262617,2.32313447296055,0.0220372474465176,0.0456966298949145,-4.76792182507487
"206259_at",-0.148352120317734,5.60211780730841,-2.32292899253887,0.0220487172529268,0.0457161595372632,-4.76837902195431
"212481_s_at",-0.251824638274455,8.19541842685047,-2.32286359829093,0.0220523686288401,0.0457194761961708,-4.76852451741601
"214051_at",-0.219752779861365,7.28047761171963,-2.32264882787387,0.0220643643764172,0.0457400903711698,-4.76900233338332
"215678_at",-0.101563613712527,6.10036781919626,-2.32255731143018,0.02206947766739,0.0457424645806544,-4.76920592478027
